nom;taille;temps;comparaison;echange;couleur
Tri a bulle;60;0.0003440000000409782;1749;963;#EECC66
Tri a bulle;60;0.00024489997304044664;1769;922;#EECC66
Tri a bulle;60;0.0003056999994441867;1760;929;#EECC66
Tri a bulle;60;0.0004594000056385994;1767;868;#EECC66
Tri a bulle;60;0.00023750000400468707;1679;864;#EECC66
Tri a bulle;60;0.0002091999922413379;1734;756;#EECC66
Tri a bulle;60;0.0001731000083964318;1692;797;#EECC66
Tri a bulle;61;0.00017279997700825334;1752;743;#EECC66
Tri a bulle;61;0.0001922000083141029;1824;994;#EECC66
Tri a bulle;61;0.00018699996871873736;1785;980;#EECC66
Tri a bulle;61;0.0001860000193119049;1802;929;#EECC66
Tri a bulle;61;0.00019079999765381217;1775;968;#EECC66
Tri a bulle;62;0.0002109999768435955;1885;1039;#EECC66
Tri a bulle;62;0.00017739995382726192;1786;845;#EECC66
Tri a bulle;62;0.0001908999984152615;1771;1003;#EECC66
Tri a bulle;62;0.00021399999968707561;1881;1109;#EECC66
Tri a bulle;62;0.0001790999958757311;1738;857;#EECC66
Tri a bulle;63;0.00019990000873804092;1947;938;#EECC66
Tri a bulle;63;0.00019570003496482968;1943;957;#EECC66
Tri a bulle;63;0.0002033999771811068;1932;1002;#EECC66
Tri a bulle;63;0.0002103000006172806;1932;1061;#EECC66
Tri a bulle;63;0.00021539998124353588;1943;1056;#EECC66
Tri a bulle;64;0.00019789999350905418;1950;939;#EECC66
Tri a bulle;64;0.00021430000197142363;2006;1104;#EECC66
Tri a bulle;64;0.00021860003471374512;1995;1142;#EECC66
Tri a bulle;64;0.00019260001135990024;1950;872;#EECC66
Tri a bulle;64;0.00020089998724870384;1925;935;#EECC66
Tri a bulle;65;0.00020640000002458692;2002;1007;#EECC66
Tri a bulle;65;0.000215300009585917;2070;1123;#EECC66
Tri a bulle;65;0.0002039000391960144;1989;962;#EECC66
Tri a bulle;65;0.00020889998995698988;2080;1012;#EECC66
Tri a bulle;65;0.0002327000256627798;2080;1228;#EECC66
Tri a bulle;66;0.00021219998598098755;1935;1091;#EECC66
Tri a bulle;66;0.00021189998369663954;2079;1107;#EECC66
Tri a bulle;66;0.00024510000366717577;2142;947;#EECC66
Tri a bulle;66;0.00021199998445808887;2124;997;#EECC66
Tri a bulle;66;0.0002376000047661364;2109;1157;#EECC66
Tri a bulle;67;0.0002144999452866614;2156;977;#EECC66
Tri a bulle;67;0.00021619995823130012;2166;1027;#EECC66
Tri a bulle;67;0.00029559998074546456;2145;1142;#EECC66
Tri a bulle;67;0.000231999991228804;2183;1162;#EECC66
Tri a bulle;67;0.00022350001381710172;2175;1023;#EECC66
Tri a bulle;68;0.00021580001339316368;2107;998;#EECC66
Tri a bulle;68;0.00023150001652538776;2212;1206;#EECC66
Tri a bulle;68;0.00028420001035556197;2212;1110;#EECC66
Tri a bulle;68;0.00024560000747442245;2275;1295;#EECC66
Tri a bulle;68;0.00024090000079013407;2173;1124;#EECC66
Tri a bulle;69;0.0002516999957151711;2291;1298;#EECC66
Tri a bulle;69;0.00025940005434677005;2343;1421;#EECC66
Tri a bulle;69;0.00028199999360367656;2345;961;#EECC66
Tri a bulle;69;0.00024930000654421747;2318;1251;#EECC66
Tri a bulle;69;0.00022969997371546924;2331;1031;#EECC66
Tri a bulle;70;0.00026159995468333364;2400;1379;#EECC66
Tri a bulle;70;0.00023490004241466522;2379;1097;#EECC66
Tri a bulle;70;0.0002998000127263367;2412;1328;#EECC66
Tri a bulle;70;0.00039249996189028025;2412;1279;#EECC66
Tri a bulle;70;0.00016769999638199806;2412;1296;#EECC66
Tri a bulle;70;0.00021849997574463487;2387;1084;#EECC66
Tri a bulle;70;0.00021129997912794352;2162;1184;#EECC66
Tri a bulle;70;0.00032489997101947665;2349;1280;#EECC66
Tri a bulle;70;0.00034470000537112355;2400;1455;#EECC66
Tri a bulle;70;0.00035530002787709236;2387;1213;#EECC66
Tri a bulle;70;0.00031109998235478997;2400;1006;#EECC66
Tri a bulle;70;0.0003635000030044466;2415;1192;#EECC66
Tri a bulle;70;0.00032699998700991273;2337;1163;#EECC66
Tri a bulle;70;0.00031889998354017735;2379;1173;#EECC66
