nom;taille;temps;comparaison;echange;couleur
Tri par seaux;30;4.939999780617654e-05;11;68;#2EC4B6
Tri par seaux;30;2.069998299703002e-05;15;70;#2EC4B6
Tri par seaux;30;2.9499991796910763e-05;19;71;#2EC4B6
Tri par seaux;30;1.580000389367342e-05;13;67;#2EC4B6
Tri par seaux;30;1.8099992303177714e-05;11;65;#2EC4B6
Tri par seaux;30;2.61999957729131e-05;11;63;#2EC4B6
Tri par seaux;31;1.7199956346303225e-05;19;73;#2EC4B6
Tri par seaux;31;1.580000389367342e-05;12;68;#2EC4B6
Tri par seaux;31;2.8600014047697186e-05;15;67;#2EC4B6
Tri par seaux;31;1.7299986211583018e-05;12;72;#2EC4B6
Tri par seaux;31;1.6700010746717453e-05;14;69;#2EC4B6
Tri par seaux;31;2.8799986466765404e-05;17;70;#2EC4B6
Tri par seaux;32;2.8999987989664078e-05;11;69;#2EC4B6
Tri par seaux;32;1.619997783564031e-05;12;71;#2EC4B6
Tri par seaux;32;1.7200014553964138e-05;15;69;#2EC4B6
Tri par seaux;32;2.789997961372137e-05;11;69;#2EC4B6
Tri par seaux;33;2.9499991796910763e-05;10;72;#2EC4B6
Tri par seaux;33;1.759998849593103e-05;17;76;#2EC4B6
Tri par seaux;33;2.160001895390451e-05;21;81;#2EC4B6
Tri par seaux;33;2.829998265951872e-05;11;72;#2EC4B6
Tri par seaux;34;1.8200022168457508e-05;13;75;#2EC4B6
Tri par seaux;34;1.7300015315413475e-05;14;74;#2EC4B6
Tri par seaux;34;3.120000474154949e-05;15;77;#2EC4B6
Tri par seaux;34;1.789999078027904e-05;16;76;#2EC4B6
Tri par seaux;34;1.759998849593103e-05;12;73;#2EC4B6
Tri par seaux;34;2.9700022423639894e-05;14;75;#2EC4B6
Tri par seaux;35;2.1099986042827368e-05;17;79;#2EC4B6
Tri par seaux;35;3.309999010525644e-05;17;82;#2EC4B6
Tri par seaux;35;6.44999963697046e-05;12;76;#2EC4B6
Tri par seaux;35;1.780001912266016e-05;12;79;#2EC4B6
Tri par seaux;35;3.1400006264448166e-05;19;79;#2EC4B6
Tri par seaux;36;0.0006948000227566808;15;79;#2EC4B6
Tri par seaux;36;1.85999961104244e-05;13;81;#2EC4B6
Tri par seaux;36;2.300000051036477e-05;18;83;#2EC4B6
Tri par seaux;36;4.409998655319214e-05;14;75;#2EC4B6
