nom;taille;temps;comparaison;echange;couleur
Tri par tas;40;5.680000322172418e-05;606;182;#FDE725
Tri par tas;40;5.589999636868015e-05;615;185;#FDE725
Tri par tas;40;5.9499994677025825e-05;600;180;#FDE725
Tri par tas;40;5.4600001021753997e-05;591;177;#FDE725
Tri par tas;41;6.009999196976423e-05;630;190;#FDE725
Tri par tas;41;5.990004865452647e-05;630;190;#FDE725
Tri par tas;41;0.00011640001321211457;621;187;#FDE725
Tri par tas;41;0.00013880000915378332;627;189;#FDE725
Tri par tas;41;7.539999205619097e-05;609;183;#FDE725
Tri par tas;41;8.05000017862767e-05;633;191;#FDE725
Tri par tas;41;6.900000153109431e-05;621;187;#FDE725
Tri par tas;41;6.000002031214535e-05;627;189;#FDE725
Tri par tas;42;6.320001557469368e-05;663;200;#FDE725
Tri par tas;42;6.379996193572879e-05;660;199;#FDE725
Tri par tas;42;0.00011740002082660794;636;191;#FDE725
Tri par tas;42;0.000146100006531924;654;197;#FDE725
Tri par tas;42;7.929999264888465e-05;636;191;#FDE725
Tri par tas;42;6.2700011767447e-05;657;198;#FDE725
Tri par tas;42;6.009999196976423e-05;639;192;#FDE725
Tri par tas;43;6.009999196976423e-05;651;196;#FDE725
Tri par tas;43;7.020001066848636e-05;660;199;#FDE725
Tri par tas;43;0.00012060004519298673;645;194;#FDE725
Tri par tas;43;0.00010440003825351596;669;202;#FDE725
Tri par tas;43;6.339995888993144e-05;669;202;#FDE725
Tri par tas;43;8.339999476447701e-05;663;200;#FDE725
Tri par tas;43;6.029999349266291e-05;636;191;#FDE725
Tri par tas;43;6.419999408535659e-05;672;203;#FDE725
Tri par tas;44;6.289995508268476e-05;687;207;#FDE725
Tri par tas;44;6.509997183457017e-05;666;200;#FDE725
Tri par tas;44;0.00012700003571808338;681;205;#FDE725
Tri par tas;44;0.00011600001016631722;681;205;#FDE725
Tri par tas;44;8.759999764151871e-05;663;199;#FDE725
Tri par tas;44;6.10999995842576e-05;678;204;#FDE725
Tri par tas;44;6.650001159869134e-05;696;210;#FDE725
Tri par tas;45;6.2700011767447e-05;675;203;#FDE725
Tri par tas;45;6.809999467805028e-05;696;210;#FDE725
Tri par tas;45;0.00013209995813667774;711;215;#FDE725
Tri par tas;45;9.53000271692872e-05;723;219;#FDE725
Tri par tas;45;0.00012550002429634333;696;210;#FDE725
Tri par tas;45;6.6100008552894e-05;708;214;#FDE725
Tri par tas;45;6.400002166628838e-05;678;204;#FDE725
Tri par tas;46;6.400002166628838e-05;699;210;#FDE725
Tri par tas;46;6.930000381544232e-05;714;215;#FDE725
Tri par tas;46;0.0001373999984934926;732;221;#FDE725
Tri par tas;46;8.730002446100116e-05;717;216;#FDE725
Tri par tas;46;6.709998706355691e-05;717;216;#FDE725
Tri par tas;46;0.00013600001693703234;723;218;#FDE725
Tri par tas;46;6.72000169288367e-05;708;213;#FDE725
Tri par tas;46;6.859999848529696e-05;720;217;#FDE725
Tri par tas;47;7.050001295283437e-05;756;229;#FDE725
Tri par tas;47;6.910000229254365e-05;714;215;#FDE725
Tri par tas;47;0.00013910001143813133;741;224;#FDE725
Tri par tas;47;9.259994840249419e-05;738;223;#FDE725
Tri par tas;47;0.0001303000026382506;720;217;#FDE725
Tri par tas;47;6.880000000819564e-05;717;216;#FDE725
Tri par tas;47;6.839999696239829e-05;729;220;#FDE725
Tri par tas;48;7.200002437457442e-05;777;235;#FDE725
