nom;taille;temps;comparaison;echange;couleur
Tri a peigne;160;0.0002547000185586512;2217;483;#21918C
Tri a peigne;160;0.00016950001008808613;2217;499;#21918C
Tri a peigne;160;0.0005691999685950577;2217;522;#21918C
Tri a peigne;160;0.0003497999859973788;2376;488;#21918C
Tri a peigne;160;0.00031319999834522605;2217;483;#21918C
Tri a peigne;160;0.0002771999570541084;2376;468;#21918C
Tri a peigne;160;0.0002546999603509903;2217;481;#21918C
Tri a peigne;161;0.00024099997244775295;2234;498;#21918C
Tri a peigne;162;0.0002666999935172498;2564;473;#21918C
Tri a peigne;163;0.00024069997016340494;2257;502;#21918C
Tri a peigne;164;0.00025699997786432505;2436;517;#21918C
Tri a peigne;165;0.00023989996407181025;2290;455;#21918C
Tri a peigne;166;0.00029120000544935465;2304;489;#21918C
Tri a peigne;167;0.0002614000113680959;2483;499;#21918C
Tri a peigne;168;0.00024369999300688505;2329;483;#21918C
Tri a peigne;169;0.0002796000335365534;2680;554;#21918C
Tri a peigne;170;0.00029609998455271125;2699;522;#21918C
Tri a peigne;170;0.0006702999817207456;2530;496;#21918C
Tri a peigne;170;0.0003616999601945281;2361;512;#21918C
Tri a peigne;170;0.00016600004164502025;2361;518;#21918C
Tri a peigne;170;0.0003619999624788761;2530;547;#21918C
Tri a peigne;170;0.0002509000478312373;2361;539;#21918C
Tri a peigne;170;0.0002646999782882631;2530;485;#21918C
Tri a peigne;170;0.0002397999633103609;2361;472;#21918C
Tri a peigne;170;0.0002408000291325152;2361;512;#21918C
Tri a peigne;170;0.0002750999992713332;2530;524;#21918C
Tri a peigne;170;0.00017899996601045132;2361;516;#21918C
Tri a peigne;170;0.0006123999482952058;2361;506;#21918C
Tri a peigne;170;0.00034689996391534805;2361;514;#21918C
Tri a peigne;170;0.0003415999817661941;2361;543;#21918C
Tri a peigne;170;0.00027710001450031996;2530;492;#21918C
Tri a peigne;170;0.00026249996153637767;2361;536;#21918C
Tri a peigne;171;0.00026599998818710446;2547;540;#21918C
Tri a peigne;172;0.0002457000082358718;2379;493;#21918C
Tri a peigne;173;0.0002886000438593328;2562;506;#21918C
Tri a peigne;174;0.0002533000078983605;2407;506;#21918C
Tri a peigne;175;0.00029039999935775995;2421;505;#21918C
Tri a peigne;176;0.0002758000046014786;2437;527;#21918C
Tri a peigne;177;0.0002562999725341797;2450;545;#21918C
Tri a peigne;178;0.000255499966442585;2467;544;#21918C
Tri a peigne;179;0.0002641999744810164;2482;565;#21918C
Tri a peigne;180;0.0002893999917432666;2671;544;#21918C
Tri a peigne;180;0.0006349999457597733;2492;518;#21918C
Tri a peigne;180;0.0003865999751724303;2492;568;#21918C
Tri a peigne;180;0.00017630000365898013;2492;508;#21918C
Tri a peigne;180;0.00035499996738508344;2492;552;#21918C
Tri a peigne;180;0.0002604000037536025;2492;544;#21918C
Tri a peigne;180;0.0003279999946244061;2671;544;#21918C
Tri a peigne;180;0.0004057000041939318;2492;519;#21918C
Tri a peigne;180;0.0002767000114545226;2492;543;#21918C
Tri a peigne;180;0.0002778000198304653;2492;561;#21918C
Tri a peigne;180;0.00020409998251125216;2671;596;#21918C
Tri a peigne;180;0.0006301000248640776;2492;529;#21918C
Tri a peigne;180;0.00036419997923076153;2492;518;#21918C
Tri a peigne;180;0.0003548000240698457;2492;527;#21918C
Tri a peigne;180;0.0002937000244855881;2671;546;#21918C
Tri a peigne;180;0.000269099953584373;2492;566;#21918C
Tri a peigne;181;0.000298099999781698;2688;554;#21918C
Tri a peigne;182;0.00028030003886669874;2701;531;#21918C
Tri a peigne;183;0.0002911000046879053;2719;574;#21918C
Tri a peigne;184;0.000298400002066046;2734;529;#21918C
Tri a peigne;185;0.00025939999613910913;2566;537;#21918C
Tri a peigne;186;0.0003223000094294548;3127;584;#21918C
Tri a peigne;187;0.000381199992261827;2775;571;#21918C
Tri a peigne;188;0.00033730000723153353;3353;612;#21918C
Tri a peigne;189;0.0003291000030003488;3178;613;#21918C
Tri a peigne;190;0.00031370000215247273;2816;661;#21918C
Tri a peigne;190;0.0007061000214889646;2816;558;#21918C
Tri a peigne;190;0.000415199960116297;2627;583;#21918C
Tri a peigne;190;0.00020710000535473228;3005;574;#21918C
Tri a peigne;190;0.0005389999714680016;2816;562;#21918C
Tri a peigne;190;0.00028739997651427984;2816;587;#21918C
Tri a peigne;190;0.00046039995504543185;2816;646;#21918C
Tri a peigne;190;0.0005259999888949096;3383;615;#21918C
